lat,long,NM_MICRO,total,CD_GEOCMI,Fx18,Fx60,Fx70,pp_18,pp_60,pp_70
-44.4211726699424,-21.9063046232289,ANDRELÂNDIA,73899.1686160379,31055,20405.2848402853,11358.9256561057,5356.96004712453,0.276123334300365,0.153708436357706,0.0724901260386026
-36.3519995762448,-5.67361586392858,ANGICOS,51345.5006897977,24009,16922.5846111866,6880.58765597694,3492.23183080678,0.329582619389066,0.134005658987451,0.0680143690078122
-50.1787612939438,-16.4637818484766,ANICUNS,110387.695702148,52009,29794.4424022966,15077.7633706374,6612.61834699065,0.269907277371647,0.136589166706775,0.0599035816893313
-55.654881601426,-19.7231928789834,AQUIDAUANA,106232.651450172,50002,36545.989299467,11854.2638950634,5360.11886881152,0.344018423719838,0.111587762643989,0.0504564161361037
-37.1387013330508,-10.8880717107191,ARACAJU,855805.158083317,28011,263152.508711348,71203.157998138,29807.0170698601,0.30749114588268,0.0832001972944477,0.0348292094156299
-50.7556654201383,-21.2163695364001,ARAÇATUBA,259263.556447527,35017,62202.507299014,36427.034899631,17162.0919837507,0.23991998008252,0.140501948668607,0.0661955433262916
-41.8776583848096,-16.9656922552716,ARAÇUAÍ,156933.848644859,31012,56510.6721975534,20207.3336639523,10253.3628682522,0.360092310776352,0.128763385582173,0.0653355726428117
-51.7538043570741,-16.2745097316535,ARAGARÇAS,55641.4520891729,52003,15717.9120439436,7315.86050771358,3163.32485985056,0.282485655096736,0.131482199565693,0.0568519465448334
-48.400068968986,-7.49113750801518,ARAGUAÍNA,284735.169753117,17002,100947.425405656,24330.629757519,10962.2820489072,0.354530933053277,0.0854500333717651,0.0384999227823249
-36.5865271041871,-9.66717815992705,ARAPIRACA,415615.527289387,27006,152880.680861167,40354.5853389997,17314.0365480364,0.3678416007656,0.09709595212236,0.0416587817614929
-49.879718329207,-29.0425379550168,ARARANGUÁ,183259.47575579,42020,53279.3502204202,21832.1183676629,9089.71598447624,0.290731761622083,0.11913227557606,0.0496002509392155
-48.4846134498149,-21.7044764221708,ARARAQUARA,508617.580271634,35024,130415.631761003,66034.6934894098,30703.6100520566,0.256411962188473,0.129831716501311,0.0603667888075338
-49.444508524778,-0.719879881991514,ARARI,157324.50767763,15006,66946.6530086891,11447.5495233209,5146.16532445399,0.425532258113706,0.0727639303774451,0.0327105128146904
-40.1862729026461,-7.93553301937733,ARARIPINA,311204.220239307,26001,121164.574307697,33145.9115765494,15446.6861356554,0.389341038545443,0.10650855425759,0.049635207786634
-46.9646558752317,-19.6402679521207,ARAXÁ,208132.099509762,31023,58188.0205905455,23719.5731164854,10525.1246224993,0.279572544204391,0.113964031364479,0.0505694443446751
-57.126292859461,-12.1922586923219,ARINOS,76602.9122677263,51005,26157.6042017105,5656.31759278248,2196.62829557706,0.341470101166519,0.0738394589100439,0.0286755193836478
-59.014957211754,-11.6479722131605,ARIPUANÃ,143112.309460424,51001,52180.7083012594,9561.66350093109,3346.4764759398,0.364613697438021,0.0668123066211524,0.0233835683915452
-50.5935554768678,-22.4546104420103,ASSIS,265825.990766809,35039,70633.9797780992,37235.0180401406,17212.0139229055,0.265715100221564,0.140072902325057,0.064749176230869
-50.4159850062345,-20.6192279332908,AURIFLAMA,46592.1482089564,35006,11464.7294090824,7401.48099905611,3465.50360947496,0.246065696684887,0.158856830680181,0.0743795627094264
-48.8907780294572,-23.1551991436929,AVARÉ,180867.53069013,35022,52180.6925401813,21759.9998562711,9923.03126860944,0.288502266499007,0.120309044819942,0.0548635304012083
-42.2114720001604,-22.527425952771,BACIA DE SÃO JOÃO,175698.506622915,33009,52165.0294532281,16846.7863452594,7120.49706551679,0.296900812965844,0.095884630262772,0.0405267933255622
-44.4685561747073,-23.0623925156292,BAÍA DA ILHA GRANDE,214785.785727813,33013,66138.1587949779,19117.3363118104,7550.29537041271,0.307926144045638,0.0890065245566896,0.0351526770955915
-35.821244096936,-5.47536137448083,BAIXA VERDE,63642.3931282154,24013,23676.7338065284,7211.13339906294,3486.94204087432,0.372027710504675,0.113307074806807,0.0547896122298457
-45.1191027119177,-2.99972700917353,BAIXADA MARANHENSE,573812.378650609,21005,229552.726330617,53061.0404453796,25386.2141094238,0.400048404097587,0.0924710627019919,0.0442413148512457
-37.1155818861252,-10.7575305381672,BAIXO COTINGUIBA,91209.1932124841,28010,33911.1454088058,6683.2322390655,2849.55576098787,0.371795256754495,0.0732736690642139,0.0312419796801562
-39.0779571020361,-3.49996641162356,BAIXO CURU,107640.85261033,23009,38010.7486646556,11001.6393805002,5484.60849565177,0.353125674340932,0.102206914138141,0.0509528525894029
-38.3284285826293,-4.95436639694953,BAIXO JAGUARIBE,316601.592927542,23023,99466.1373021164,37858.9565165473,17144.5545786237,0.314168151784633,0.119579172569772,0.0541518266540986
-56.6899752007703,-19.5562442792967,BAIXO PANTANAL,140386.861153771,50001,50534.1493500084,12756.30714981,5361.46952669164,0.359963524611157,0.0908653918534265,0.0381906788329645
-42.4137891769294,-3.11721219309155,BAIXO PARNAÍBA MARANHENSE,141362.751506553,21013,58368.0040327394,13743.6992200772,6472.64708502794,0.412895217521524,0.0972229181563439,0.0457875007103826
-41.9703965492523,-4.15761726502006,BAIXO PARNAÍBA PIAUIENSE,332393.618507725,22001,122123.056719821,36719.4594038381,17702.2081715048,0.367404937760509,0.110469808562178,0.0532567630238465
-44.5388018777174,-22.6881317960351,BANANAL,26374.7620249926,35052,8052.2426397739,3703.61928855462,1775.41580760004,0.305301053793154,0.140422851400331,0.0673149507820266
-43.7778237278281,-21.212443162872,BARBACENA,223828.511752221,31059,61263.4648556722,29311.6544764872,12864.5061425828,0.273707153642209,0.130955856548496,0.0574748321466027
-42.8437043746343,-11.1529065755873,BARRA,173012.270880282,29006,69483.9050215269,17405.0327210054,8248.20159545798,0.401612583130634,0.100599990003305,0.0476740843495745
-40.7277751899712,-18.5224142578309,BARRA DE SÃO FRANCISCO,89541.3377940857,32001,27039.8803147535,11510.8534918788,5645.53494689678,0.301982089846993,0.128553512550257,0.0630494817921927
-43.8628042486567,-22.2445647357323,BARRA DO PIRAÍ,176658.575440913,33012,47750.52321161,25789.3225973985,12110.5623295805,0.270298359943365,0.145983983698681,0.0685534925171581
-45.0785187450955,-12.295811634806,BARREIRAS,296702.232193108,29001,105435.518471202,19574.8799952938,8601.96422667688,0.355358022391216,0.0659748322437749,0.0289919093735645
-48.6322109243266,-20.6298355255409,BARRETOS,136496.936279491,35009,35275.1552006199,18908.8305100636,8684.44097253392,0.258431845886932,0.138529340111677,0.0636237062108972
-38.7965924066654,-7.18278920691546,BARRO,90625.8940812792,23031,31024.4860648885,11915.0451151634,6091.5153120281,0.342335779187609,0.131475062794715,0.0672160575493449
-37.0988010618236,-9.79021584530538,BATALHA,92837.0769658831,27004,36442.7223816747,9383.90997791498,4326.83339416928,0.392544913871719,0.1010793347292,0.0466067387683841
-47.4548051106738,-21.0116862072777,BATATAIS,107301.768168978,35015,29603.7823186858,15137.148564987,7163.16023382882,0.275892772540953,0.141070821322806,0.0667571500084543
-38.8403258172869,-4.39037181690636,BATURITÉ,188708.81043497,23013,67677.4261302737,22397.770337461,12003.2597491958,0.358634162200899,0.11868958468783,0.0636073097039216
-49.2279930189902,-22.4050019296795,BAURU,567303.059934539,35020,147825.571293393,74935.9751403889,35488.1915057438,0.260576016125227,0.132091611050072,0.0625559670167102
-48.5785914920439,-1.49645629190909,BELÉM,2176328.82365504,15007,687981.569394138,184549.404046223,78238.0025687117,0.316120230507587,0.0847984927830349,0.0359495319449543
-44.0700588411633,-19.8957453364103,BELO HORIZONTE,4833273.14467338,31030,1323433.92655571,528925.405181308,232212.452843523,0.273817325638678,0.109434205216443,0.0480445540512102
-43.9351951978609,-7.4651709690668,BERTOLÍNIA,40936.3161390759,22008,14147.7054689267,5179.6187606508,2531.21835252164,0.345602799745382,0.126528697478633,0.0618330761351888
-48.009641104516,-6.20757145601179,BICO DO PAPAGAIO,198994.877441175,17001,79803.9512076032,18774.3153871379,8837.21374320511,0.401035203688567,0.0943457220032599,0.0444092524231809
-50.2984977284757,-21.4334175843644,BIRIGUI,261028.717700196,35018,67069.7631176195,36239.3851222096,16468.8862746736,0.256944001060651,0.138832943139353,0.063092239121325
-49.1448697423422,-26.8917206334159,BLUMENAU,693575.155276921,42012,181769.48622962,70259.2491449589,29895.4202278294,0.26207612087409,0.101300123873247,0.0431033608980603
-62.0785756480935,3.76385363835698,BOA VISTA,332438.87555371,14001,130040.361134986,18123.0914163491,7324.49319690327,0.391170740541071,0.0545155598488993,0.0220326012855855
-43.7553355945194,-17.3747829978156,BOCAIÚVA,69262.9832805286,31009,23104.9902932146,7224.88076865235,3246.62941183664,0.333583527576842,0.104310851575511,0.046873947064728
-56.3146954710207,-21.5906079734436,BODOQUENA,105805.04071811,50009,36197.4646344143,11375.4563517806,5155.57620546745,0.342114746034197,0.107513368688053,0.0487271321902623
-45.4932540997834,-19.7231073996309,BOM DESPACHO,167108.71846781,31026,47273.0756176296,21327.5856231776,9753.14130371909,0.2828881464179,0.127627007248493,0.0583640482264713
-43.7785774131718,-13.602489039481,BOM JESUS DA LAPA,172537.08303513,29007,66285.309070955,17464.7992884483,8276.48586478395,0.38418007250916,0.101223452844003,0.0479693160403019
-37.7164877246619,-11.3455321117091,BOQUIM,156817.880222753,28012,59560.6517080361,14340.4309015536,6328.33929547031,0.379807784822959,0.0914464019101881,0.0403547050022687
-42.427582389786,-12.8093702293237,BOQUIRA,188232.038881734,29022,63091.2059096088,26694.7245230798,13098.888208292,0.335177827772715,0.141818176553101,0.0695890470406161
-35.992361056033,-6.20897811140138,BORBOREMA POTIGUAR,134977.632762013,24014,46564.508128492,17856.3090856917,9113.27638215364,0.344979439746085,0.132290874571606,0.0675169374041536
-48.3898376862055,-22.9070666339805,BOTUCATU,210656.098058008,35023,58622.0762938681,28206.5011393625,13263.0012200345,0.278283310259195,0.133898336670013,0.062960442836942
-46.5122361078284,-23.0766062602557,BRAGANÇA PAULISTA,507966.099671431,35048,138701.361911179,64788.3341267168,29086.4302444988,0.27305239857718,0.127544602225668,0.0572605736156661
-46.9162455839124,-1.04451362579329,BRAGANTINA,389232.660468269,15010,154443.888395663,33022.366553852,15075.7623601907,0.396790670674598,0.0848396599456074,0.0387320075916901
-69.190333038777,-10.7699637465929,BRASILÉIA,60644.6923234584,12005,24758.8716125567,4702.40772081257,2077.42061282972,0.408261146424838,0.0775403013957348,0.0342556047897722
-47.6770749625526,-15.7854426811683,BRASÍLIA,2635390.66434048,53001,786281.097767303,211485.468324253,85599.2353147016,0.29835466460684,0.0802482422002426,0.0324806627241063
-35.6818921332665,-6.90868162669074,BREJO PARAIBANO,116214.461697731,25015,41076.4365874276,15540.3860056218,8038.90852563559,0.35345374394338,0.133721619311387,0.0691730478995329
-35.7700752021774,-8.49880145516896,BREJO PERNAMBUCANO,216804.2711951,26012,76152.4191985942,28917.140300284,14576.4775561499,0.351249626120444,0.133379015740247,0.0672333505045788
-38.9333880641205,-7.52679858842954,BREJO SANTO,101293.609070817,23033,33871.2115927151,12336.3880365759,6223.47131408732,0.33438646231901,0.121788414390006,0.061439920752911
-41.6264577821265,-14.3832428817409,BRUMADO,233119.128356997,29027,71581.0819680521,33563.5374113268,16421.0135807582,0.307057951325356,0.143975904713953,0.0704404383136299
-52.7097808960648,-30.0742729153295,CACHOEIRA DO SUL,152497.892718041,43022,39873.8659219397,25721.119731952,11868.6009333257,0.26147158633637,0.168665410869046,0.0778279668117775
-41.3097578764596,-20.8625702761484,CACHOEIRO DE ITAPEMIRIM,334664.435109734,32012,93573.0425331493,41328.3222348771,20004.5231368841,0.279602589090375,0.123491826137205,0.0597748701033164
-38.5118526680399,-6.86085664911653,CAJAZEIRAS,169153.45729578,25002,53108.630118447,23932.8111473834,11925.5192855119,0.313967157204371,0.141485793610087,0.0705011855871145
-51.7607600100193,-30.5773268423512,CAMAQUÃ,131255.550161973,43028,37796.9431546043,18808.3096485609,8559.03386523831,0.287964532608045,0.143295347323225,0.065208929105674
-49.4044762818714,-2.37701409455182,CAMETÁ,447711.375573259,15011,192871.132720429,31690.3320081121,13854.1980686,0.430793460348139,0.0707829502154936,0.030944485274382
-55.2947145205876,-30.6805620256841,CAMPANHA CENTRAL,183952.232988082,43030,52736.7439115634,30561.2937601285,14363.6925841453,0.286687163590888,0.16613711757502,0.0780838174716582
-54.14563962393,-31.3970767803142,CAMPANHA MERIDIONAL,173937.70486461,43031,49270.1345033278,26336.5929903534,12511.1610162357,0.283263105844008,0.15141393874809,0.0719289761008064
-56.080521459485,-29.6793290373266,CAMPANHA OCIDENTAL,362506.424406466,43029,110292.157991229,49001.9170217747,21895.4160737482,0.304248836891129,0.135175306484584,0.0604000773492432
-35.923251396459,-7.31630313125118,CAMPINA GRANDE,507235.472117992,25017,158902.449863347,59355.1043025,28799.0415438623,0.31327156438772,0.117016864090083,0.0567764739000018
-47.2123172664226,-23.0050761260134,CAMPINAS,2682410.0088828,35032,698540.66719582,304455.07545079,134371.187724397,0.260415322371525,0.113500573902792,0.05009345598899
-45.2686988530329,-20.9097624892544,CAMPO BELO,112476.064809701,31045,29057.2887404193,17059.3433974676,8160.89475403162,0.258341975153394,0.151670877055758,0.0725567236712902
-54.9503645264566,-20.2560849932228,CAMPO GRANDE,892313.712848173,50004,262608.009763163,92655.1490384679,40490.7147750496,0.294300094217924,0.103836966421509,0.0453772190116942
-41.5859452614962,-4.81770844408698,CAMPO MAIOR,221471.27597793,22004,76221.8435977908,28717.6777004085,14020.9222036948,0.34416130607107,0.129667730379945,0.0633080842731587
-50.1464483531509,-28.0551107890261,CAMPOS DE LAGES,284009.750766375,42010,86023.0192247341,34398.7018236067,14682.6609283585,0.302887555770916,0.121118031091485,0.0516977353373914
-45.7555212914013,-22.8696526434132,CAMPOS DO JORDÃO,69359.6695900957,35049,20806.167864697,7496.1487482629,3194.79495995472,0.299975014120714,0.108076477188601,0.0460612770913621
-41.4725103460251,-21.6310877118548,CAMPOS DOS GOYTACAZES,595333.546148845,33003,173855.63738615,75122.5257657653,34299.3553497128,0.29203064149636,0.126185608473982,0.0576136782003836
-52.8149456753193,-13.6019605511548,CANARANA,101968.642398358,51010,36122.8154801259,7990.59416412142,3252.94072625047,0.354254157263426,0.0783632494870805,0.0319013831089591
-39.3300307067407,-4.33424102092621,CANINDÉ,126227.150908679,23012,47583.7357087138,15081.840973163,7697.19566411037,0.376969101862554,0.119481750674022,0.060978922590743
-50.2919808544055,-26.2871318605167,CANOINHAS,245019.322392905,42006,77588.666626264,26617.7143979363,11611.6666691021,0.316663460940624,0.108635164516752,0.0473908202655217
-42.315225427975,-21.9558874041437,CANTAGALO-CORDEIRO,63466.0787372564,33006,17713.3413587116,9098.0863604704,4209.44015334005,0.279099350568722,0.143353529026673,0.0663258269156148
-48.530304074578,-24.2465608048358,CAPÃO BONITO,134322.180744173,35044,45440.3172604334,16146.2034988628,7060.54259112248,0.338293474753646,0.120205042900655,0.0525642343803951
-42.6219641758949,-17.4177179682764,CAPELINHA,198615.828756524,31011,72087.5172744522,19648.1084455861,9083.34036537494,0.362949507729424,0.0989251892389301,0.0457332148310791
-61.2185361527802,1.57346596527179,CARACARAÍ,43418.1922705485,14003,18851.70416393,2895.56322012549,1018.6630800669,0.434189061729258,0.0666900916114284,0.0234616649564629
-45.4328776586019,-23.7277144250265,CARAGUATATUBA,288962.118472393,35054,88398.6415001029,28824.7756652271,11859.5699989664,0.305917751321263,0.099752783574574,0.0410419540861009
-42.073072194929,-19.5636418956617,CARATINGA,254858.961880984,31040,78305.2171702831,33522.0387171547,16568.2118731037,0.307249219695286,0.131531724329981,0.0650093359512344
-53.0767051332203,-28.0192955527341,CARAZINHO,160064.94629159,43009,43092.3764176125,24055.1724491884,11055.9969219853,0.269218073138332,0.150283825450246,0.0690719434712748
-37.5939423261987,-10.3853811707051,CARIRA,69360.2270492034,28002,23180.2038174403,8202.99621274562,3773.21169679458,0.334200229780051,0.118266570940238,0.0544002212408836
-39.3685992418064,-7.29001407508805,CARIRI,542057.783652804,23032,185306.326846092,60495.6838077936,29586.596881026,0.34185714592521,0.111603754492975,0.0545819980328456
-36.8392594353934,-7.62986608974556,CARIRI OCIDENTAL,122477.375179337,25010,39117.1028944528,18531.8592559996,9780.89855960405,0.319382276417793,0.151308429241437,0.0798588191923807
-36.3285425297138,-7.48640074272729,CARIRI ORIENTAL,64130.9635179106,25011,21142.4884694902,9295.83923129014,4630.04902267432,0.329676763137754,0.144950874294817,0.0721967793510734
-39.4783846530082,-6.95851263546517,CARIRIAÇU,56868.9116631901,23030,20677.746855854,7885.75941857885,3824.96189832563,0.363603702816036,0.138665558878334,0.0672592772828013
-38.0729079324122,-4.372286994377,CASCAVEL,136526.065905229,23015,45296.7368023442,16260.7731482882,8113.88835621404,0.331780869111013,0.11910379926699,0.0594310566441312
-52.771853071827,-18.9927765576786,CASSILÂNDIA,61969.0848452673,50005,18421.9817621714,6233.32957290549,2700.44227197429,0.297276969769199,0.100587729970028,0.0435772495062193
-48.0616152522905,-1.39272640421699,CASTANHAL,303628.021180009,15008,112108.607406383,22277.3936623,9461.34879345653,0.369230109166765,0.0733706776328547,0.0311609869098586
-42.6552926406584,-21.5154417078496,CATAGUASES,217613.899191341,31066,56968.5317364942,33756.2619398778,16196.2749998173,0.261787192583704,0.155119971956373,0.0744266568450042
-47.8485492499592,-17.7270908231029,CATALÃO,150910.337409232,52017,41742.3329832017,17178.4888671178,7447.98037069604,0.276603536244218,0.113832419713793,0.0493536791353062
-48.894822449843,-21.0744863365242,CATANDUVA,223758.249125928,35005,56323.2979790828,31803.8738646708,15445.5204034863,0.251714956651206,0.142134978213796,0.069027713900254
-37.6206521152943,-6.34348197474543,CATOLÉ DO ROCHA,117076.696560273,25001,37042.1789410447,14284.0300418623,6993.79223392027,0.316392416504293,0.122005748893919,0.0597368429362861
-38.2723052291919,-12.4187213300358,CATU,214821.30047238,29019,68563.9177422298,19451.2093224365,8787.73059654613,0.319167222204974,0.0905459993011136,0.0409071659896965
-43.5433466650376,-5.40714858816039,CAXIAS,422505.72396234,21017,160749.016715254,41755.4956163142,19617.3172441386,0.380465890988927,0.098828236514107,0.0464308910661934
-51.2584968902759,-29.0952340705879,CAXIAS DO SUL,783709.887673036,43016,192187.805231531,96374.9110593662,42825.7901595148,0.245228251237417,0.122972687438612,0.0546449532322115
-49.5024910375644,-14.9569383032526,CERES,233400.06052878,52006,66909.8378726323,28741.0399845835,12802.7268466896,0.286674466669137,0.123140670655651,0.054853142787043
-54.8379603848921,-28.1254837157613,CERRO LARGO,65644.5840247014,43006,15972.6043886773,11834.9727905645,5435.28425957827,0.243319454696628,0.180288640203907,0.0827986701466953
-37.6836705036866,-5.66958173185855,CHAPADA DO APODI,72690.7159819502,24002,21722.9276785901,9057.76005493473,4524.86057667585,0.298840469310883,0.124606835034942,0.0622481222746439
-39.9424997964717,-6.95452619204629,CHAPADA DO ARARIPE,96071.3531522967,23029,36127.3265475283,12318.9508751114,6126.30219265607,0.37604681689304,0.128227098618907,0.0637682513219563
-47.3574727917573,-13.7771761694942,CHAPADA DOS VEADEIROS,63472.8776309073,52005,23157.2028901591,6117.06505442396,2721.64752357537,0.364836190739886,0.0963728963100507,0.0428789055287782
-45.6267347127362,-6.90511827039747,CHAPADAS DAS MANGABEIRAS,68731.9681371147,21021,27559.6049040237,6876.97049492839,3230.5037229926,0.400972148055539,0.100054904309002,0.0470014726851414
-44.5817862998728,-6.41104172197358,CHAPADAS DO ALTO ITAPECURU,211734.249207733,21018,82587.9009241768,22175.6756034552,10344.3362010582,0.390054519914487,0.10473353123754,0.0488552808048988
-44.4820388262208,-10.0793113802897,CHAPADAS DO EXTREMO SUL PIAUIENSE,83308.0822132532,22012,32341.412534396,8292.60274824341,3877.36626678492,0.388214584649879,0.099541395359647,0.0465424982039507
-43.2953883167498,-3.49968434857219,CHAPADINHA,224832.845893348,21014,97204.0477977117,19427.6325237683,9130.72454696042,0.432339178074638,0.0864092274710791,0.040611168313422
-53.0509101378836,-26.7726913234807,CHAPECÓ,410215.518043084,42002,116639.583842938,46125.6872512158,19410.900572257,0.284337326874814,0.112442570362175,0.0473187866340501
-38.5367026867025,-4.48577891480656,CHOROZINHO,63098.7116508867,23014,22123.8351404794,7134.38273755012,3467.38839678152,0.350622612754543,0.113067011209727,0.0549518097289517
-44.0331438290786,-4.50504516759327,CODÓ,266930.619701738,21015,106409.243556447,27305.2752313533,12804.5306011057,0.398640079865493,0.102293529539112,0.047969508389158
-43.3637587879719,-4.47117458596062,COELHO NETO,88718.2452626499,21016,37967.8512574361,7862.48516284452,3589.99923541587,0.427959898722439,0.0886230914460456,0.0404651740438249
-40.7393560223759,-19.4554762130219,COLATINA,201354.886430609,32003,55579.6785321174,24862.3155572901,12020.7071045754,0.27602845660898,0.123475104071329,0.0596991079663616
-55.2408197992222,-10.5283068167534,COLÍDER,145222.254709206,51003,48564.7771462933,13223.0326722765,5337.69492172145,0.334416906303651,0.0910537623779112,0.0367553508407489
-50.1319431916282,-8.42560630313906,CONCEIÇÃO DO ARAGUAIA,141538.061017324,15022,54640.3857225103,10374.008514172,4059.76279199996,0.386047295898893,0.0732948327793064,0.0286831878494016
-43.3326752073654,-18.761120274145,CONCEIÇÃO DO MATO DENTRO,84197.0135462319,31028,30236.5155109496,11268.9745625005,5785.92589692907,0.359116246971716,0.133840549538171,0.0687188969446293
-52.0485564093268,-27.1475464127711,CONCÓRDIA,142445.785598859,42005,37041.0480207467,19578.740465057,8498.78521742934,0.260036110335043,0.137446961893227,0.0596632970340222
-43.9087991916704,-20.6637980230719,CONSELHEIRO LAFAIETE,250447.408275832,31034,68793.9251899414,28818.6481963819,12618.5187474246,0.274684116971076,0.11506866209868,0.0503839062831391
-40.6704708728787,-3.50498718380422,COREAÚ,56552.5066739957,23003,21512.6180653759,6425.86222732073,3023.44484654414,0.380400787349501,0.113626479271086,0.0534626142033488
-44.5284228294472,-11.7098019937259,COTEGIPE,115275.529137999,29002,40938.7588250625,13800.5735374074,6612.54643111486,0.35513832928109,0.119718153892718,0.0573629674967601
-37.1471558333158,-10.5438757454597,COTINGUIBA,47630.1709252463,28008,18051.9790783489,4577.46510548602,2157.37715722609,0.379003029543622,0.0961043182622664,0.0452943400226718
-49.4008582077507,-28.6106652637134,CRICIÚMA,374723.680365371,42019,102729.040316842,37892.9974981273,15659.4131965268,0.27414611272145,0.101122505685203,0.0417892276817367
-53.5305526620829,-28.6956020493804,CRUZ ALTA,149692.275531988,43011,40539.2506664581,22748.4723513612,10214.738435226,0.27081725174119,0.151968244657354,0.0682382467560473
-72.6342222880734,-8.78105925258663,CRUZEIRO DO SUL,135506.807232309,12001,64700.6009750841,7590.58711319933,3191.76022146371,0.477471223007736,0.0560162789474204,0.0235542426735201
-55.8949368214508,-15.8974655648135,CUIABÁ,864724.739577039,51017,262472.308064963,72780.8563256603,28864.9586853692,0.303532784540599,0.0841665017717193,0.0333805167867498
-35.8994476934492,-6.8570154599636,CURIMATAÚ OCIDENTAL,121174.518809592,25012,40852.9464926703,17866.9670122152,9363.49015913458,0.337141396508162,0.147448219210926,0.077272765356287
-35.6669568487981,-6.6572180600237,CURIMATAÚ ORIENTAL,93463.8670190772,25013,33210.6491437273,13271.0962912703,6883.57751761193,0.3553314259611,0.141991731291853,0.0736496117393356
-50.836484699019,-27.2812158157323,CURITIBANOS,123371.026141855,42009,40339.4505366992,13689.1784735266,5703.28607604419,0.326976696216469,0.110959427846426,0.0462287317727781
-44.3584189676071,-18.3945507252207,CURVELO,151435.121706269,31025,45549.6644160545,20242.0428976327,9744.02942077121,0.300786659678623,0.13366808617155,0.0643445807748032
-43.598359168385,-18.1454846015084,DIAMANTINA,82769.9052230638,31010,26747.4590515578,9847.55461053794,4827.02001371137,0.323154399892977,0.118975062059077,0.058318539820755
-47.47182135167,-12.0836759090798,DIANÓPOLIS,118788.884355257,17008,45251.247409959,12745.6204666935,5790.7171580784,0.380938398870958,0.107296406863925,0.0487479715758617
-44.9961260733434,-20.1623294639411,DIVINÓPOLIS,494885.639717136,31043,136765.891742863,52824.865008458,23180.2708588436,0.276358578157642,0.106741559602844,0.0468396514234943
-55.4669996336272,-21.9021823588661,DOURADOS,512538.002398837,50010,171731.254358645,47567.2929563138,20856.4284867768,0.335060529277612,0.0928073483989169,0.040692452831131
-51.6402027187947,-21.4409086649986,DRACENA,117085.67867224,35034,28523.2088325358,18853.0861996129,9212.91982934222,0.243609715176022,0.161019574839623,0.0786852835788063
-47.761113271281,-15.8185299462612,ENTORNO DE BRASÍLIA,1082663.07912299,52012,394358.842616709,68853.4439371586,26868.6560183712,0.364248906442954,0.0635963720060846,0.0248171906260405
-37.8851566535099,-12.0309594340205,ENTRE RIOS,116977.357285629,29018,46641.8152335624,10272.2447360816,4891.70602232854,0.398725157721548,0.0878139579696553,0.0418175460263154
-52.3417192140024,-27.5520149333278,ERECHIM,211495.58696515,43004,52233.3749626634,34286.8236762911,16096.1669722864,0.246971465041824,0.162116024113264,0.0761063963709974
-35.8665255213274,-7.03731744972678,ESPERANÇA,54228.0449636252,25014,18057.9085168498,7502.67553368525,3819.76637166341,0.332999438371098,0.138354158604056,0.0704389467521024
-37.3625136512964,-11.2670593047404,ESTÂNCIA,125044.025245978,28013,46779.3500093821,11048.9220135186,5100.00715249715,0.374103040248113,0.0883602554523008,0.0407856924188482
-39.5502452161337,-10.7135870601853,EUCLIDES DA CUNHA,298424.779472774,29014,106854.078854265,39427.6424330449,18710.6050897493,0.358060342854382,0.132119197684259,0.0626978936628696
-39.046647024255,-12.1827349800363,FEIRA DE SANTANA,1001103.16837462,29012,319550.349572588,106151.433790349,50040.4962855328,0.319198220190839,0.106034459927537,0.0499853540237796
-32.4329569444714,-3.85982629634461,FERNANDO DE NORONHA,2703.67600785883,26019,684.7371548637,86.8536177510103,34.7822962966844,0.253261542016633,0.0321242698823939,0.0128648167145701
-50.2949433782086,-20.223942988878,FERNANDÓPOLIS,105100.843069349,35002,24885.1454028199,17544.1603392048,8385.17515765882,0.236773984642538,0.166926923008872,0.0797821874000194
-43.319483700301,-7.12956775348777,FLORIANO,121782.999624134,22009,39959.5048819114,15074.0761783713,7505.60309797228,0.328120550530377,0.123778164644452,0.0616309593386374
-48.5349398671555,-27.5122290884137,FLORIANÓPOLIS,899269.500191284,42016,229735.68823144,94812.0027839419,38886.4815923048,0.255469231618077,0.105432245576854,0.0432423000936129
-45.4037528883897,-20.4208034569986,FORMIGA,152992.052424202,31044,38494.0577992683,21714.6958017745,10048.3236396119,0.251608218788618,0.141933489078021,0.0656787295836182
-38.5896725866299,-3.90747204031474,FORTALEZA,3411633.77298751,23016,1044627.42034269,323197.895194192,145710.678381223,0.306195649900584,0.0947340531545896,0.0427099413585728
-47.4485378336736,-20.5724326150406,FRANCA,390977.669580395,35012,112777.069155531,46139.1718490989,20009.2491898987,0.288448875549762,0.118009736716208,0.051177473156902
-46.6497194563774,-23.3363158004459,FRANCO DA ROCHA,463497.280871955,35058,147414.310867476,37805.4354240961,13440.0446928573,0.318047843970415,0.0815656034766257,0.0289970302901739
-53.1657005117491,-27.4204052981756,FREDERICO WESTPHALEN,173511.487891605,43003,47432.0490563412,27497.9032703367,12422.6732386731,0.27336546780103,0.158478862722421,0.0715956815864187
-49.5404419929454,-19.5322291670175,FRUTAL,182568.28161925,31021,49657.3137558524,22236.6780004233,10019.680152036,0.271993104801269,0.121799240279855,0.0548818231905815
-50.0527046121798,-0.9796932443512,FUROS DE BREVES,208902.737044778,15005,104223.182519459,12073.6623543938,5340.26902431828,0.498907692612561,0.0577956159176883,0.0255634229587599
